企鹅欧洲史·基督教欧洲的巨变,[英]马克·格林格拉斯 / 李书瑞 / 中信出版集团·新思文化 / 2018-12-20 / 128.00元,8.5,中世纪时，居住在西欧的人普遍认为，自己生活在一个基督教的大同世界里。然而，在仅仅一个多世纪的时间里，它烟消云散，取而代之的是新诞生的地理实体“欧洲”。 15...
罗马帝国的陨落,彼得•希瑟 (Peter Heather) / 向俊 / 中信出版社·新思文化 / 2016-11-30 / CNY 88.00,8.9,再现罗马走向衰亡的悲壮史诗，追问帝国倾覆的真正根源，严谨研究和流畅书写的完美融合，全球热销50万册！革新爱德华•吉本的事业，半个多世纪以来罗马史研究的集大成...
唐朝穿越指南,森林鹿 / 北京联合出版公司 / 2013-1-1 / 35.00,7.8,天涯头条推荐，“考据派”眼中的唐朝真相。 如果有一天，您一睁眼发现自己穿越到了唐朝——不要惊慌，来，拿起这本《唐朝穿越指南》： 先过了语言关，学几句中古汉语...
大国宪制,苏力 / 北京大学出版社 / 2017-11 / 86.00,7.7,中国古代宪制作为持久存在的制度经验，有其自己的逻辑和合理之处。但近年来社科领域特别是法学领域，对于中国自己的制度研究较少。作者从法学、社会学、历史学等多个学...
历史的观念,〔英〕柯林武德 / 何兆武 张文杰 陈新 译 / 北京大学出版社 / 2010-1 / 55.00元,9.1,《历史的观念》被誉为20世纪最有影响力的历史哲学著作之一。此书为柯林武德遗作，最初于1946年由诺克斯编辑成书，极受学界关注。1998年牛津大学出版社推出由...
生活与命运,[俄罗斯] 瓦西里·格罗斯曼 / 力冈 / 广西师范大学出版社 / 2015-8-20 / 118.00元,9.3,★梁文道“最想为读者推荐的一本书”。《纽约时报》《华盛顿邮报》《华尔街日报》《卫报》《世界报》等全球媒体鼎力推荐，欧美书界誉为“当代的《战争与和平》”，“2...
大清相国,王跃文 / 湖南文艺出版社 / 2012-7 / 38.00元,7.6,长篇历史小说《大清相国》塑造了以陈廷敬为主要代表的大臣群相，反映了一个特定历史境遇中官场人物的人格、道德和行为的艰难选择，再现出三百多年前的官场风云。 小说...
拉丁美洲被切开的血管,[乌拉圭]爱德华多·加莱亚诺 / 王玫 等 / 南京大学出版社 / 2018-12 / 79.00元,8.3,★梁文道、刘瑜、熊培云、许知远联袂主编——“理想国译丛”（MIRROR）系列之一（033）——保持开放性的思想和非功利的眼睛，看看世界的丰富性与复杂性。掀开...
东京百年史,[美]爱德华·赛登施蒂克 / 谢思远、刘娜 / 上海社会科学院出版社 / 2018-9 / 89.00,7.9,不管哪种语言里，都很难找到一本书像日本研究专家、翻译家爱德华·赛登施蒂克对东京历史的经典叙述那样，不仅充满了一个城市及其国民的精神，而且渗透着作者的智慧。在...
西行漫记,[美] 埃德加·斯诺 / 董乐山 / 生活.读书.新知三联书店 / 1979年 / 1.30元,8.4,作者于1936年6月至10月对中国西北革命根据地进行了实地考察，根据考察所掌握的第一手材料完成了《西行漫记》的写作。斯诺作为一个西方新闻记者，对中国共产党和...
爱与黑暗的故事,[以色列] 阿摩司·奥兹 / 钟志清 / 译林出版社 / 2014-3 / 48.00,9.0,当今以色列最富影响力的作家阿摩司·奥兹发表于2002年的自传体长篇小说《爱与黑暗的故事》一向被学界视为奥兹最优秀的作品，短短五年就被翻译成二十多种文字的译本...
十二幅地图中的世界史,[英] 杰里·布罗顿（Jerry Brotton） / 林盛 / 浙江人民出版社 / 2016-6-1 / 99.80元,8.5,【BBC纪录片】地图：权力 掠夺和占有 地图专家、《十二幅地图中的世界史》作者杰里·布罗顿（Jerry Brotton）教授向我们揭示地图的奥秘——地图是如...
这个历史挺靠谱,袁腾飞 / 湖南人民出版社 / 2013-7-1 / CNY 99.00,7.4,《这个历史挺靠谱：袁腾飞讲历史》是《历史是个什么玩意儿》系列的升级珍藏版。本系列开启全民读史新潮流，自问世以来畅销至今，第一册为《这个历史挺靠谱：袁腾飞讲中...
宿命三国,桓大司马 / 九州出版社 / 2018-7 / 45.00,7.9,为什么会有三国？张角欲说还休，汉献帝默然无语。谁来终结三国？荀彧攥紧拳头，诸葛亮仰天长叹。三国大乱，礼崩乐坏，各路英雄纷纷问鼎：维稳者有之；篡国者有之；为生...
近代的尺度,茅海建 / 生活·读书·新知三联书店 / 2018-6 / 65.00元,9.7,两次鸦片战争实为中国历史之转折，传统的国家进入了近代的世界。作者由此考察了两次鸦片战争的军事：清朝的军费、兵力、装备、训练水平，以披露西方新敌面前的“天朝”...
人类群星闪耀时,茨威格 / 高中甫、潘子立 / 国际文化出版公司 / 2016-4-1 / 20,8.3,斯蒂芬·茨威格是历史上好的传记作家，《人类群星闪耀时》是它的传世杰作，通过截取麦哲伦、拿破仑、歌德、托尔斯泰等十二位伟人的光芒闪耀的时刻，来展现它们对一个人...
光荣与梦想,[美] 威廉·曼彻斯特 / 广东外国语学院美英问题研究室翻译组 / 海南出版社 三环出版社 / 2004-02 / 68.00,8.9,本书是美国的一部断代史，勾画了从1932年罗斯福总统上台前后，到1972年尼克松总统任期内水门事件的四十年间美国政治、经济、文化，以及社会生活的全景式画卷。...
战争的余烬,[美] 弗雷德里克·罗格瓦尔 / 詹涓 / 社会科学文献出版社 / 2017-10-30 / 158.00元,8.9,一场横跨20世纪中叶、驱动国际事务中各股政治力量的传奇战争 深入讲述法兰西殖民帝国如何衰落，而几任美国领导人又是如何一步步走上发起一场成熟战争之路的非凡著作...
七侯笔录,马伯庸 / 湖南文艺出版社 / 2019-4-15 / 92.00,7.7,一个关于文化的离奇故事，一段关于文人的壮丽传说。 几千年来，每一位风华绝代的文人墨客辞世之时，都会让自己的灵魂寄寓在一管毛笔之中。他们身躯虽去，才华永存，这...
自由与毁灭,彼得·麦克菲 / 杨磊 / 中信出版集团·新思文化 / 2019-4 / 98.00,7.8,法国大革命从未远去。 人类世界在“世界近代”的几个世纪经历了猛烈而持续的变迁，如果把这段历史视作一次火山爆发，那么法国大革命就是那火山口，是波及全世界的种种...
中国人史纲（上中下）,柏杨 / 同心出版社 / 2005-9 / 75.00元,8.5,《中国人史纲》是柏杨在九年零二十六天的监狱岁月里“埋头整理中国历史”而成的一部皇皇巨著。说它是巨著，一是就篇幅而言，全书近八十万字，从盘古开天地的神话时代一...
细说宋朝,虞云国 / 上海人民出版社 / 2002-12-1 / 32.00,8.3,《细说宋朝》是“细说中国历史丛书”的一种，叙述自宋太祖统一全国至元灭南宋期间的历史，涉及两宋、西夏、辽、金等政权的重要历史和人物。作者以“讲史”的形式，叙述...
众病之王,[美] 悉达多·穆克吉 / 李虎 / 中信出版社 / 2013-2-4 / 42.00元,9.1,《众病之王：癌症传》是一部饱含人文主义色彩的社科文化著作。作者悉达多•穆克吉历时六年，凭借翔实的历史资料、专业文献、媒体报道、患者专访等众多信息，向读者阐述...
青年变革者,许知远 / 上海人民出版社 / 2019-5 / 68.00元,7.4,许知远积淀五年的转型力作 “做视频节目，我只花了30％的精力，剩下70％的精神在写一本新书，关于梁启超。” · 许知远回访历史现场，探寻先哲足迹，纵览相关文...
第五次开始,[美]罗伯特·L.凯利 / 徐坚 / 中信出版集团 / 2018-7 / 58.00,7.8,【内容简介】 我们从打猎上树摘果子，到开汽车坐办公室，谁能说清楚这中间究竟发生了什么！ 一个特立独行的考古学家，罗伯特•凯利，放下探寻过去的考古铲，穿越到1...
大国的兴衰,[美] 保罗·肯尼迪 / 陈景彪 等 / 国际文化出版公司 / 2006-1 / 58.00元,8.2,中国人素来有天下主义的抱负，他并不孜孜于追求中国的世界领导地位，也不反对由美国主导的全球化。但是，当今这个世界上还是现实主义者多过理想主义者。国际政治领域的...
历史的巨镜,金观涛 / 法律出版社 / 2015-7-1 / 52,9.2,本书由“探索现代社会的起源”和“西方社会结构的演变”两部分构成，系统探讨了传统社会转型的一般模式以及现代社会结构在其扩张过程中碰到的社会整合危机，讨论了现代...
现代艺术150年,[英] 威尔·贡培兹 / 王烁、王同乐 / 理想国 | 广西师范大学出版社 / 2017-3 / 65.00元,9.1,要掌握现代艺术的游戏规则，你需要知道些什么？——涵括近百位艺术家及其代表作，梳理二十多个现代艺术流派的渊源流变，勾勒现代艺术的发展历程。这一百五十年来艺术究...
关山夺路,王鼎钧 / 生活·读书·新知三联书店 / 2013-1 / 36.00元,9.2,这是王鼎钧“回忆录四部曲”的第三部，着力描述不同身份、不同阶层、不同地域之间各色人物的面目与选择，以此来对应和诠释被意识形态长期遮蔽的真实历史，触及与国共内...
波峰与波谷,阎步克 / 北京大学出版社 / 2017-4 / 45.00元,8.7,本书采用“制度史观”，着重从“政治制度”与“政治势力”两方面叙述秦汉魏晋南北朝的政治历程。阐述了战国至秦中央集权的官僚帝国体制的创立，入汉之后的各项制度发展...
论个人在历史上的作用问题,[俄] 普列汉诺夫 / 王荫庭 / 商务印书馆 / 2010-12 / 15.00元,8.7,《论个人在历史上的作用问题》主要内容简介：我馆历来重视移译世界各国学术名著。从20世纪50年代起，更致力于翻译出版马克思主义诞生以前的古典学术著作，同时适当...
檀香刑,莫言 / 作家出版社 / 2001-3 / 27.00元,8.2,《檀香刑》是莫言潜心五年完成的一部长篇新作。在这部神品妙构的小说中，莫言以1900年德国人在山东修建胶济铁路、袁世凯镇压山东义和团运动、八国联军攻陷北京、慈...
印加帝国的末日,[美] 金·麦夸里(Kim MacQuarrie) / 冯璇 / 社会科学文献出版社 / 2017-5 / 92.00元,8.6,对既有文献的完善……生动而富于戏剧性。 ———《华盛顿邮报》 引人入胜，不忍释卷……一本像印加黄金一样宝贵的好书。 ———《历史》杂志 除了全面透彻地...
布达佩斯往事,[美] 卡蒂·马顿 / 毛俊杰 / 广西师范大学出版社 / 2016-1 / 59.00,8.0,本书通过冷战时期匈牙利秘密警察长达20年的档案，所揭开的一部隐藏了几十年的家庭历史和时代侧记。 冷战时期，苏联集团中的匈牙利，秘密警察通过庞大的告密网，试图...
十五至十八世纪的物质文明、经济和资本主义,[法] 费尔南·布罗代尔 / 顾良、施康强 / 商务印书馆 / 2017-7 / 115.00,9.3,本书是法国年鉴学派历史学家布罗代尔的集大成之作，作者经二十余年才完成该作品。除了展现出作者的丰富学识、广阔的视野以及运用了令人惊叹的各种丰富资料之外，其基本...
白话本国史,吕思勉 / 上海古籍出版社 / 2005-07 / 58.00元,9.0,本书初版于1923年9月，是第一部用白话文写成的中国通史。虽是一部学术性的专著但预设的读者对象却是青年学生，史识丰富，笔调流畅，数年内不断重印再版，是二三十...
论自由,[英] 约翰·穆勒 / 孟凡礼 / 上海三联书店 / 2019-4 / 43.00,9.6,约翰•穆勒的《论自由》一直是政治哲学乃至人文思想领域内享誉至高的作品，虽然篇幅不大，却是一部划时代的思想巨著，它深化了启蒙运动以来关于个人自由和政治自由的论...
古希腊人,[英]伊迪丝·霍尔 / 李崇华 / 上海社会科学院出版社 / 2019-1 / 68.00元,7.9,在大约公元前2600年，一群擅长航海的人出现在克里特岛和伯罗奔尼撒半岛，揭开了希腊历史的序幕。这些迈锡尼人建造了恢宏的宫殿，关于他们的记忆用线形文字铭刻在泥...
1948：天地玄黄,钱理群 / 中华书局 / 2008-12 / 32.00元,8.8,1948年，中国的社会与政治面临着重大变局，文化生态与文化体制即将迎来深刻的变化，然而山雨欲来风满楼，谁能穿越世事纷纭，看透历史的变数？被郭沫若斥为“粉红色...
企鹅欧洲史·罗马帝国的遗产,[英]克里斯·威克姆 / 余乐 / 中信出版集团·新思文化 / 2019-6-1 / 138.00元,,有人说，公元400—1000年仿佛野蛮的黑暗之海，古代世界的种种成就是海那边的一束微光，而西罗马帝国在5世纪的陨落是一次根本性的失败。然而，是时候重新审视被...
哑舍Ⅱ,玄色 / 长江 / 2012-4 / 25.00元,7.4,哑舍里的古物，每一件都有着自己的故事，承载了许多年，无人倾听。因为，它们都不会说话....... 　　它们的岁月中浸染了成百上千年。每一件，都凝聚着工匠的心...
